11284232,405050972,-749196,392082
11282440,405050972,-740714,407825
11282559,405050972,-737199,406493
11284231,405050973,-749317,391937
11282646,405050973,-747438,392762
11282647,405050973,-746559,394800
11282642,405050974,-748009,392501
11284219,405050975,-750514,389694
11284215,405050976,-752711,392762
11284218,405050976,-749196,390036
11283531,405050994,-774116,389121
11295712,405050997,-769398,389896
11282665,405051006,-761500,372056
11282664,405051007,-757106,372755
12834458,405051009,-845172,391287
11295709,405051014,-769351,389808
11284479,405051024,-764306,371003
11283772,405051025,-739981,407514
11283769,405051027,-740054,407865
19431932,405051029,-794353,360925
11294950,405051031,-770328,389371
11298813,405051045,-865303,391665
11298812,405051050,-865303,391665
11283403,405051062,-745342,394703
11284071,405051063,-762976,370799
11283401,405051065,-746066,394757
11284070,405051066,-763106,369261
11627379,405051067,-807046,350798
11283792,405051075,-768954,392866
11283791,405051075,-764677,393355
11284150,405051078,-741505,405909
11284151,405051078,-739917,406921
12834457,405051084,-845172,391287
11284048,405051087,-761479,368776
11283504,405051089,-774216,390445
11284047,405051092,-762223,368785
11283774,405051093,-766861,392994
11283867,405051093,-739354,406837
11284039,405051100,-766876,372821
11411938,405051102,-768182,391874
11284720,405051106,-739450,407885
11627378,405051109,-807046,350797
11284478,405051111,-763639,370710
11298994,405051125,-830064,400080
11298993,405051129,-830166,400063
11284457,405051133,-744040,403215
11284456,405051137,-742909,404484
13188343,405051148,-767045,391093
11285286,405051166,-739694,406266
11284914,405051168,-741548,405853
11288503,405051168,-739959,406794
11284808,405051171,-756004,379780
11284807,405051173,-768136,375171
11299094,405051176,-741183,400506
11386402,405051177,-816724,415022
11299093,405051179,-741067,401225
11285975,405051183,-739922,407008
11284577,405051184,-807747,352447
11285973,405051192,-739930,407026
11295702,405051193,-769492,389923
11284795,405051199,-763004,368294
11284576,405051200,-808559,352436
11284794,405051200,-769830,374810
11284791,405051207,-767690,373364
11284601,405051207,-764441,393447
11284600,405051208,-764862,394079
11284718,405051211,-740036,407361
11285058,405051213,-739004,408546
11284784,405051225,-763706,371335
11386401,405051230,-816724,415022
11284932,405051232,-769018,388003
11284931,405051233,-769179,389517
11284954,405051234,-746723,394559
11285769,405051235,-742861,400835
11285768,405051252,-741519,401305
11286233,405051258,-774178,388403
11285782,405051272,-762969,370805
11285781,405051276,-764442,370466
11286230,405051283,-774176,388403
11285490,405051286,-766158,393010
11285491,405051286,-766109,392955
11285541,405051292,-741060,400294
11285540,405051296,-742492,397729
11285765,405051298,-743195,402413
13188342,405051305,-767045,391091
11285606,405051324,-763218,370292
11285607,405051324,-760114,368543
11285603,405051326,-761385,368630
11285649,405051329,-740906,406188
11285648,405051330,-741246,406301
11285487,405051332,-768755,393075
11285596,405051341,-769830,374809
11286523,405051342,-740205,407595
11285671,405051346,-771309,389265
11285369,405051347,-740242,407958
11285362,405051348,-766860,392994
11285424,405051350,-751658,400225
11285425,405051350,-808559,352436
11285670,405051351,-770517,388529
11286223,405051362,-774180,388403
11285480,405051364,-766504,393226
11286396,405051384,-740059,408029
11285809,405051384,-758382,379840
11285808,405051393,-758320,380006
11298981,405051404,-830035,400113
11287206,405051406,-751497,399280
12907007,405051410,-845562,429900
11285924,405051411,-740108,407073
11298980,405051415,-830494,399993
11288428,405051422,-742223,401455
11286872,405051424,-761377,368634
11298977,405051433,-830069,400080
11286869,405051435,-759832,368710
11286023,405051442,-739567,407735
11288427,405051450,-742111,401386
11286524,405051465,-767254,372848
11286408,405051466,-766104,393922
11286409,405051466,-765946,393209
11286432,405051471,-739188,406847
11286511,405051477,-762023,368019
11286510,405051480,-765339,372347
11286507,405051489,-765652,367398
11287424,405051489,-753127,383790
11286395,405051492,-767262,391571
11286328,405051496,-754586,398154
11286329,405051496,-756000,397217
11286499,405051503,-762893,368851
11286385,405051504,-768750,393249
11286303,405051506,-740013,406789
11287423,405051509,-755592,385466
11286651,405051510,-746722,394560
11286545,405051510,-741040,406281
11286546,405051510,-741166,406308
11286650,405051512,-745342,394703
11287460,405051519,-733681,407111
11288502,405051531,-739986,406865
11287437,405051543,-739908,407178
11290745,405051546,-711231,423713
16271320,405051547,-842059,400461
11286862,405051549,-762223,368785
11286741,405051556,-740221,406392
11287436,405051570,-739908,407355
11286911,405051577,-751804,387436
11286912,405051577,-745343,394703
11295040,405051580,-770370,389318
11287242,405051583,-740425,407394
11421118,405051602,-774716,375721
11287301,405051612,-762681,368494
11287717,405051621,-739652,406757
11287782,405051622,-751556,399176
11627375,405051629,-807043,350796
11287351,405051639,-770281,389239
11287921,405051639,-739754,407659
11287350,405051641,-770173,389217
11287420,405051642,-755592,385466
11287194,405051644,-753836,398638
11287193,405051644,-750375,400049
11287190,405051646,-753319,399696
11287313,405051650,-741802,405563
11287183,405051652,-753042,398868
11287310,405051662,-742551,406721
11398209,405051665,-769482,390803
11287328,405051666,-770296,388938
11287327,405051667,-770031,390313
11288168,405051670,-761339,368388
11288088,405051672,-763640,370710
11287593,405051680,-746090,393265
11288167,405051681,-762430,367355
11298970,405051683,-830069,400080
11287781,405051689,-751557,399309
11287694,405051698,-739937,406878
11298780,405051703,-865305,391666
11288081,405051708,-764118,370293
11369946,405051708,-1120715,334461
12921070,405051716,-830783,401299
11290275,405051720,-741813,405511
11294947,405051728,-770219,389291
11287570,405051736,-746072,394194
11287569,405051738,-745343,394703
11287999,405051746,-764013,368777
11290274,405051746,-740965,405869
11287592,405051746,-747049,402267
11287678,405051755,-739961,406998
11287778,405051756,-756026,399529
11288023,405051756,-740484,400879
11298779,405051757,-865228,391678
11287983,405051761,-763105,370533
11287771,405051763,-750439,397910
11287817,405051771,-765448,391406
11287816,405051773,-766036,393954
11288022,405051776,-743015,404712
11373433,405051779,-741705,404511
11288104,405051781,-771425,388245
11288105,405051781,-770660,388643
11288404,405051801,-753167,387290
11288092,405051802,-770559,388372
11288091,405051803,-769493,389923
11289035,405051813,-763536,370232
11288392,405051825,-745342,394703
11288823,405051829,-769964,388824
11288391,405051835,-752845,385843
11288882,405051835,-739814,406710
11288822,405051836,-770229,388963
11288499,405051838,-739883,406859
11288388,405051839,-754088,389006
11288881,405051841,-739960,406919
11289034,405051845,-763165,370460
11288754,405051867,-765248,371356
11288753,405051868,-763751,371364
11289022,405051870,-739887,407183
11288381,405051879,-754314,387872
11289537,405051880,-770158,388998
11288492,405051884,-755397,401906
11288643,405051888,-739952,407602
11288405,405051889,-751282,397321
11288539,405051894,-766026,393321
11288860,405051896,-746252,393651
11288538,405051896,-766136,393779
11288859,405051901,-753196,387841
11288819,405051902,-769836,388839
11289021,405051910,-739977,407301
11290054,405051914,-808091,352462
11288731,405051923,-763107,369263
11288730,405051925,-763346,367296
11288811,405051928,-772322,388994
11368690,405051931,-1120711,334459
11289057,405051935,-730095,407823
11297638,405051937,-739371,408471
11368689,405051948,-1120711,334458
11305249,405051950,-1119009,407682
11289018,405051951,-739879,407458
11289203,405051963,-808505,352318
11290261,405051965,-741094,406046
11289579,405051975,-738991,408458
11290450,405052001,-739542,406734
11289535,405052003,-770153,389010
11289168,405052004,-748727,402216
11289167,405052005,-753627,400282
11391026,405052005,-740909,406195
11289164,405052007,-754087,401126
11289445,405052031,-755526,378966
11289446,405052031,-762006,369172
11289202,405052032,-808834,352446
11292868,405052043,-756284,383603
11289516,405052047,-769196,388035
11289307,405052047,-740192,407764
11289515,405052048,-770336,388995
11289306,405052048,-739878,407793
11289419,405052051,-767802,373859
11290053,405052053,-808338,351896
