18869173,409250348,-1578998,213628
18896825,409263712,-1222580,378255
18934295,409272067,-1219996,373356
18913970,409276881,-742165,407671
19063815,409277104,-466388,-235489
18952183,409277394,-741187,408476
18913968,409277419,-740793,408791
19071532,409278503,-90941,387684
18909028,409278752,-1276,515073
18930526,409278785,-541,515301
18909018,409279824,-739786,407745
19019691,409279839,-755094,406024
19046022,409279983,186599,504831
18923653,409280212,-1182964,337892
18913950,409280827,-740059,407143
18913946,409281374,-736183,410670
18913944,409281474,-739648,406975
18963933,409281737,-984936,294241
19106842,409282419,-861699,342404
18963931,409282646,-984936,294241
18918675,409283237,-1184304,342187
24076313,409283381,-946274,391140
18954700,409283885,-1235045,484497
19236473,409284357,-971025,327382
18977835,409284697,-1220560,378908
18990503,409285226,-882247,434272
18973561,409285334,-977686,302136
19429514,409285501,-901660,388955
18998843,409285733,59784,431194
21255800,409286756,1057973,210243
19019688,409287029,313474,300602
23349467,409287112,-801805,263953
19490915,409287383,-1178352,337773
18945907,409287618,-1151137,361431
18945903,409287625,-1151137,361431
18962726,409287681,-1151137,361431
20685095,409288187,-879503,428998
19004825,409288508,-901610,299644
18963932,409289175,-984936,294241
18928022,409289512,-968004,327801
18928018,409289524,-968004,327801
18946028,409289704,-1222560,378249
18982318,409289917,-1151137,361431
19429512,409290719,-576351,-252821
19429513,409290888,-901660,388955
18924037,409291151,-710985,423621
18965570,409291939,-877333,419094
18922998,409292494,-1151728,361146
19079411,409293159,-1140571,510451
23766835,409293298,-876630,420099
21039106,409293421,770460,285921
18934294,409293700,-1219975,373366
18925404,409293857,1397915,356319
19470088,409293871,-875217,414942
18980746,409294411,-967959,331011
18980742,409294413,-967959,331011
18980743,409294416,-967959,331011
18925464,409294454,-1151728,361146
18925413,409294961,-1151728,361146
18973895,409295302,-739962,407643
19490913,409295450,-1047995,389528
18990498,409295682,-882247,434272
18973699,409295823,-728411,416765
18930969,409296249,-1214259,384725
19909001,409296593,-841193,339590
18954711,409297636,-879064,430388
19004823,409297765,-1171620,327286
18949393,409297913,-969068,328259
18943857,409299011,-1176085,340319
19354286,409299543,-1182531,339869
18929058,409299790,-1224520,377744
19552055,409299851,365674,356137
21190296,409299863,-467248,-235472
20282087,409300409,21125,135126
18930822,409301267,347823,320745
19604373,409301639,784866,173850
18990496,409302330,-882247,434272
19005714,409302405,-1182599,340363
19106840,409302745,784866,173850
19069087,409303291,-31746,559521
19004824,409303655,-1171572,327153
18993346,409304714,-1171186,327824
18933823,409304945,-1151728,361146
18934107,409305107,348091,319088
19604372,409305384,-856392,381879
19604374,409305430,-813119,299778
19225170,409306103,-816556,303321
18958673,409307097,789628,205936
19036611,409308763,365674,356137
