24426772,413701481,-840433,398025
24419724,413701777,-739933,407202
24199687,413702123,-771945,412033
24156461,413702133,-818837,414567
24429443,413702246,-840862,397649
24340110,413702575,-818564,263546
24241750,413702895,-386035,-129707
24163135,413703017,-707535,426267
24340114,413703032,-818572,263560
24158940,413703383,-739844,407603
24154661,413703600,-739576,407218
24163136,413703607,-708473,421525
24163134,413703821,-710088,419039
24429444,413703891,-841150,397582
24163133,413704114,-712325,422986
24168998,413704128,-702337,437133
24163132,413704317,-707715,417114
24707055,413704796,-551983,-99641
24158939,413705326,-739648,407308
24143945,413706013,-843874,337614
24154660,413706019,-739576,407218
24183679,413706117,-830457,423314
24157189,413706298,-711189,423734
24183676,413706354,-830457,423314
24168999,413707793,-694454,452537
24144257,413708780,-740088,407308
24163131,413709721,-709279,424615
24187572,413711388,-711189,423734
24145654,413711770,-739851,407588
24365643,413712359,-16857,422337
24196579,413712538,-744518,404862
24155659,413712945,-1276,515073
24158902,413713055,-1276,515073
24158900,413713080,-1276,515073
24152278,413713214,-739675,406372
24163126,413713754,-713824,424072
24156387,413713884,-1276,515073
24163477,413714293,-1276,515073
24183677,413714475,-830412,423163
24183674,413714849,-830412,423163
24158897,413715296,-1276,515073
24409446,413715338,-34359,553780
24340109,413716136,-818023,263659
24168478,413716539,-1276,515073
24170724,413716658,-1276,515073
24149393,413716982,-1276,515073
24152271,413717149,-732883,420298
24154770,413717258,-469923,-189436
24170737,413717354,-1276,515073
24163476,413717639,-1276,515073
24149975,413717667,-1276,515073
24170721,413717713,-1276,515073
24149918,413717882,-1276,515073
24183675,413717889,-830457,423314
24149985,413717910,-1276,515073
24340112,413717959,-818029,262911
24220286,413720181,-25879,514545
25067207,413720885,-1263,515188
24183673,413721251,-830412,423163
24239656,413721300,-710299,421161
24168994,413721563,-702337,437133
24151631,413721740,-940,515190
24195729,413722452,-738997,407539
24170718,413723503,-1770,515331
24340106,413724046,-814214,408635
24258474,413724101,-709565,422062
24187038,413724530,-1168,515083
24638432,413724726,-872595,304402
24230077,413725503,-843378,340505
24164457,413726000,-1276,515073
24164456,413726006,-1276,515073
24243660,413726370,-59364,546045
24154644,413726473,-777,515159
24785068,413726963,-1276,515073
24174629,413726968,-392778,-147892
24154846,413726976,-1241,515079
24154637,413727613,-1276,515073
24154693,413727817,-1276,515073
24200540,413727988,-41160,520549
24163127,413728059,-710814,423465
24168995,413728451,-670485,450788
24638431,413728659,-872251,304131
24187425,413728877,-16262,538397
24163124,413729002,-714495,424334
24155596,413729775,-739456,407763
24155724,413730164,-739747,407661
24231048,413730767,-29915,534083
24420459,413731311,-22455,521632
24426770,413731786,-840374,398051
24204458,413732130,-846969,342209
24168993,413732135,-698232,438788
24168992,413732135,-693756,440952
24204454,413732265,-846969,342209
24198948,413733121,-739576,407218
24536655,413734248,-814914,415198
24157641,413734404,-740087,407289
24160671,413734808,-740059,407143
24160676,413734814,-740059,407143
24160675,413734900,-740059,407143
24160674,413734959,-740059,407143
24160673,413735029,-740059,407143
24160672,413735113,-740059,407143
24302586,413735172,-10133,468691
24274842,413735199,-431976,-229084
24302587,413735436,-36890,367344
24317779,413735871,-457892,-120699
24500381,413736734,-20145,524619
24161775,413736736,-492732,-254283
24164806,413736764,-496778,-269694
24637582,413737448,15227,452277
24159744,413737599,-1276,515073
24161368,413738435,-710597,423584
24186662,413738918,-1276,515073
24304838,413738961,-812492,285681
24756687,413739193,-82694,424748
24199430,413739261,-1276,515073
24707054,413739735,-707221,189087
24182017,413739757,-740059,407143
24217550,413740030,-706419,-334691
24166283,413740640,-730895,412316
24168991,413740910,-718824,454009
24164325,413740911,-710415,423371
24200768,413741422,-739648,407308
24168765,413741661,-739613,408054
24166281,413741703,-739195,405615
24166282,413741736,-739873,407561
24166280,413741762,-741444,413104
24426769,413741943,-840370,398016
24426767,413742042,-840380,398009
24258471,413742145,-709442,422039
24302584,413742199,-385614,-68863
24166279,413742257,-739977,407143
24289437,413742430,-466565,-235523
24166278,413742446,-739934,407504
24166277,413742472,-740032,406977
24450648,413742763,-488044,-226046
24166276,413743010,-740059,407143
24166275,413743039,-741444,413104
24296853,413743184,-733034,414139
24166274,413743612,-739799,407649
24190832,413743985,-740059,407143
24296852,413743989,-733034,414139
24166273,413744011,-738498,408514
24167082,413744082,-739597,407902
24199457,413744440,-770191,388929
24307670,413744520,-601394,-338767
24168470,413744793,-1732,515381
24323646,413744827,-25061,478224
24301556,413745581,-87534,413454
24258473,413745902,-708091,420714
24174567,413746754,-843701,338447
24289436,413746804,-35841,409652
24202060,413747106,-808358,351943
24170346,413747132,-739896,407708
24296814,413747187,-810855,350365
24307668,413747351,-5631,474784
24204514,413747472,-740093,407908
24302585,413747543,-741718,409167
24258470,413747657,-709994,422223
24340104,413747816,-818002,261938
24170722,413747939,-1747,514975
24177312,413748356,-741444,413104
24206676,413748759,-778600,407933
24316626,413748803,-815762,303142
25208728,413749524,-802528,271975
24174746,413749531,-740059,407143
24186661,413749562,-1840,514860
24177239,413749785,-733947,413065
24228472,413750003,-769626,402876
24177238,413750043,-739499,406500
24177294,413750180,-735744,406574
24551446,413750378,-853058,350298
24202059,413750418,-807985,352491
24174745,413750423,-740059,407143
24551447,413750580,-853058,350298
24173083,413750744,-739502,407770
24551445,413750765,-853058,350298
24536653,413750797,-37043,404627
24181975,413750817,-756971,454215
24210643,413750857,-739616,407656
24177287,413751142,-739740,403614
24211573,413751473,-816954,414995
24183098,413751500,-735843,455753
24177285,413751567,-730151,407656
24217325,413751623,-739713,407733
24302583,413751755,-62617,533667
24450649,413751784,-60974,328977
24186659,413751923,-1840,514860
24174508,413751946,-1276,515073
24177283,413752008,-723608,411065
24211570,413752010,-816954,414995
24720309,413752388,-814496,394044
24174685,413752392,-739599,407306
24337228,413752448,-765710,391056
24174743,413752560,-740059,407143
24174744,413752580,-740059,407143
25146146,413752640,-843311,338222
24177228,413752882,-738726,410145
24455207,413752984,-841236,339041
24302580,413753039,-62599,533493
24340108,413753066,-1067,473791
25527582,413753119,-27712,541300
24536656,413753463,-36903,404515
24210642,413753771,-739648,407308
24179487,413754275,-1276,515073
24177226,413754507,-726904,417551
24177237,413754658,-728022,414093
24177234,413754925,-726795,416191
