18306448,408777712,-1220583,378914
18306447,408777723,-1220583,378914
18306561,408777730,-1181298,339195
18305939,408777925,-1222476,381266
18306838,408779314,-845555,427325
18306449,408781340,-794759,436805
18305661,408782026,-1579003,213635
18306837,408782993,-845541,427336
18318258,408784022,-845555,427325
18318256,408785954,-845541,427336
18316393,408787453,-1174691,339055
18319788,408789995,-1182941,340983
18315000,408791709,-1222570,378251
18321509,408793510,-1170952,327915
18321508,408793701,-1170952,327917
18319787,408794239,-1182938,340990
18332504,408808901,-732482,414391
18346322,408809606,-1219975,373366
18332502,408809611,-732531,414478
18332496,408813343,-732595,413841
18332722,408813817,-732713,414172
18343035,408814298,-1219396,383881
18359336,408814739,-1178168,338532
18346349,408815716,-798343,432457
18362083,408817323,-1212504,387460
18342987,408818001,-732591,413835
18362809,408818113,-845528,427340
18362819,408818855,-845528,427338
18345424,408819033,-1182924,340983
18345500,408819208,-732613,414072
18345520,408819387,-733042,414192
18362806,408819823,-845535,427348
18346359,408819898,-732701,414204
18375120,408822430,-1219975,373366
18750416,408822832,-733034,414139
18376016,408823031,-1217752,379505
18375119,408823208,-1219999,373355
18358840,408823975,-732702,414205
18359341,408824113,-733100,414146
24526344,408824471,-733034,414139
18362576,408824640,-733034,414139
18367600,408824809,-1177741,336579
18367598,408824913,-1177741,336579
18380139,408825859,-1170959,327916
18366576,408825937,-1214222,384706
18385289,408826047,-1213931,386015
18366631,408826066,-1220583,378913
18366630,408826094,-1220583,378913
18367596,408826342,-1177735,336574
18366541,408826385,-732908,413928
18367578,408826448,-732531,414478
18386422,408826499,-1224439,377825
18367635,408827315,-1171588,327137
18385288,408828351,-1213932,386007
18380270,408828904,-732825,413999
18371745,408829094,-733253,414150
18467007,408829099,-732784,413784
18376482,408829699,-732977,414163
18374712,408830411,-732818,414200
18376411,408830603,-830281,422955
18375398,408830816,-732778,414200
18376393,408830841,-732725,414129
18376394,408830860,-732732,414132
18375484,408830944,-732719,414209
18376397,408831314,-732953,414339
18376396,408831332,-732895,413792
18376395,408831430,-732953,414338
18376481,408831435,-732991,414221
18398661,408832586,-1182937,340991
18380249,408832981,-732706,414194
18380909,408833021,-732706,414194
18380907,408833027,-732725,414129
18454962,408833840,-732820,414201
18386421,408834171,-1224429,377824
18384802,408834233,-732628,414059
18385092,408834688,-733147,413998
