16407741,397200021,-1120668,334579
21176249,397200616,-907342,388809
18703871,397202037,-755115,391566
16754512,397202409,-1181311,341897
17466859,397203795,-814656,284721
18703870,397203998,-755115,391566
19884016,397204048,-787564,350376
18057623,397204162,109386,599145
15596087,397205809,43969,512050
18703869,397206316,-755115,391566
18703868,397206554,-755115,391566
18703866,397207218,-755115,391566
14279419,397207818,367288,361912
16054992,397208846,-884339,417073
23193784,397208912,1507858,-337613
18703867,397209215,-755115,391566
18703864,397209344,-755115,391566
14279363,397209464,367681,360924
23596737,397210203,-13634,534325
13118050,397210665,-1225647,471144
18703865,397210721,-755115,391566
20161816,397210868,44051,512290
21491304,397211885,-1226457,455625
23193782,397211959,1507858,-337613
19875250,397212160,-802808,361340
23193781,397212355,1507858,-337613
23193779,397212743,1507858,-337613
23193780,397212922,1507858,-337613
20161815,397213052,44051,512290
13447724,397213313,43921,508442
19875247,397214033,-802808,361340
16775337,397215425,-1179171,337992
19875233,397215691,-802808,361340
23430249,397219456,-44987,556147
12837231,397221352,-808600,354937
24882024,397224935,1511652,-325656
12775176,397226399,-828713,350862
17323085,397226697,1038376,12793
23430246,397227448,-44987,556147
24494667,397227928,103300,592822
15705512,397228328,59034,519656
11854570,397229770,-710498,423471
12358229,397229905,-844739,337532
18727928,397230437,1037145,13475
21574931,397232249,2689,523953
13401789,397232516,-812664,286867
23944681,397232881,-42679,558384
24467737,397233351,-796343,435568
15552622,397235268,43587,508413
15841739,397235659,353687,335626
15362915,397236254,-1119377,334191
18233474,397236279,-876291,418718
21727682,397236303,-932640,449550
18956213,397237020,185558,43460
24320964,397237024,-755451,397312
15035732,397238388,353687,335626
18684785,397238584,1449604,-378323
25004062,397239208,-859183,323951
18956211,397239821,185558,43460
13518421,397239823,-496372,-291116
15817979,397240135,-878510,416064
20961448,397240172,-1179214,340350
25125349,397240403,-1171000,328198
15817975,397240484,-878520,416062
23916627,397240525,-1172418,329012
13518420,397240605,-496355,-291019
15817978,397240670,-878523,416066
15817974,397240715,-878511,416047
15817976,397240843,-878514,416065
17949587,397241117,467251,246065
15282510,397242473,-882600,420948
19427260,397242938,-767302,397931
19346523,397243927,-876112,418775
25099495,397244275,367586,-12891
11334479,397245104,-1169626,328746
20288890,397245278,-766634,392539
16272636,397245984,-1239563,492247
13201556,397246493,-933712,180013
19862275,397246957,-833646,309864
19875229,397247728,-802808,361340
13201554,397247792,-933712,180013
12358228,397247857,-845039,337302
19595046,397248033,-739544,407212
13642815,397248059,-67653,545040
25125348,397248145,-1171000,328198
19875226,397248202,-802808,361340
22641346,397248309,85948,583446
24587549,397248511,-1051701,397226
24587548,397248924,-1051709,397223
25379023,397248949,44213,512308
12783341,397249117,-738583,410497
24090268,397249133,-1181523,337735
18540219,397249146,-1069653,407986
15332364,397249673,-882254,420092
15096831,397249902,-984863,294781
14253902,397250194,71667,627379
22792406,397250396,-841715,397282
24530101,397251530,-944683,370840
19422551,397251811,-717532,442308
22952706,397251835,-1182234,339756
12783340,397251956,-738577,410498
22953468,397251986,-1184119,342163
15417366,397252637,-879170,424087
14588377,397252850,-933008,449183
12809258,397253268,-635667,446404
13489871,397253718,-1050440,405417
18388808,397253944,-742138,402972
18388809,397254191,-742138,402972
25130464,397254339,-798227,403513
14531840,397254553,-35032,533138
13134941,397255167,125804,556633
18723867,397255896,-1117839,333958
20262842,397256010,-1119329,333914
17874447,397256030,1436244,-368599
16102307,397256059,-609485,147286
15304181,397256256,-878780,411830
17874446,397256423,1436244,-368599
21610528,397256450,-30082,167753
17217168,397256646,-890310,425031
25034528,397257497,-813874,285407
13405224,397257601,-936010,447851
24841386,397258199,-15615,122383
13138618,397258530,-1228450,460080
14665981,397259559,-882826,430684
15624850,397260062,-1140049,510744
15669104,397260610,-879291,423678
16541915,397260787,-1176902,341010
18657869,397260960,-731545,411802
18657868,397261083,-731514,411726
12829754,397263583,-733962,406576
15239401,397263839,-882182,417553
24453354,397264365,-824701,280771
21629320,397265049,-1180770,340005
12961657,397265169,-1196532,367528
12947296,397266068,285811,-201721
21082051,397267356,137947,510517
18727922,397268226,1037142,13473
15174594,397268284,-881748,416623
14493093,397268380,-735275,410548
