18665481,391779941,1774527,-176241
18665482,392030913,1774527,-176241
11311128,392627492,1209929,146348
11391884,395940517,-737866,409059
11397263,396582572,-64281,544618
11507796,397284092,-1183844,338195
11324744,398488929,1529847,-275838
11498737,401483340,21577,413917
11447084,402076571,-878095,421627
11476043,402987888,367837,-13169
11250322,403061720,-1049039,396091
11324198,403145986,-579543,-349212
11286134,404855011,-739740,407496
11501633,404872684,-767672,399737
11501813,404897528,-767805,399756
11495176,404913111,-735722,455261
11435815,404918982,-739396,406927
11262793,404927683,-725358,408846
11417705,404933898,-740428,407444
11431167,404934893,-832367,424392
11496286,404938723,-746529,403936
11447972,404948091,-739848,407475
11447731,404954513,-739887,407420
11462391,404962080,-735787,454820
11501472,404963327,-767709,399754
11504260,404998387,-742498,395479
11433931,404999624,-726140,421042
11291060,405011141,-709660,422336
11295726,405014775,-770297,389323
11334458,405016041,-744343,393529
11388686,405016069,-706184,417645
11270221,405016766,-745581,392846
11375320,405017429,-734474,406826
11272955,405017934,-714875,413619
11373401,405018969,-743073,403752
11371520,405020604,-740917,407222
11269754,405021136,-746289,392534
11412138,405022213,-770496,389014
11432830,405025243,-725948,421037
11357247,405026416,-739036,407536
11295624,405027898,-770242,389314
11404428,405032479,-728731,415996
11380680,405033920,-739285,406351
11244107,405035603,-769669,388747
11272854,405037725,-714779,413926
11336357,405038355,-808431,352270
11295524,405038464,-770336,389279
11244349,405040526,-736577,410330
11237797,405041518,-747998,430530
11243339,405041645,-769669,388747
11274874,405041755,-736843,405846
11233978,405042059,-719539,413502
11231131,405042242,-739888,407608
11231231,405042259,-739728,405886
11230631,405042327,-762919,368696
11231340,405042369,-755368,391867
11231500,405042389,-741231,406010
11231603,405042450,-763578,368118
11231920,405042468,-739621,407638
11232084,405042474,-739844,407019
11240126,405042544,-830014,400018
11232187,405042603,-739556,407799
11232366,405042622,-739534,407379
11233504,405042632,-729922,408540
11233054,405042645,-739749,407934
11232468,405042672,-739673,406908
11232657,405042699,-751906,399579
11232891,405042706,-808483,352263
11232764,405042725,-739761,407601
11233269,405042795,-740040,409201
11233608,405042811,-739434,407876
11246004,405042814,-734313,406620
11234150,405042835,-760636,367661
11234836,405042887,-739792,405736
11233709,405042895,-739068,407393
11234276,405042897,-730680,409373
11233874,405042906,-747041,393674
11234376,405042940,-738858,407353
11235649,405043016,-740709,406221
11234683,405043047,-739455,406906
11235010,405043063,-739136,408333
11235131,405043105,-755364,391867
11254141,405043110,-769487,389939
11235294,405043125,-739952,406398
11235407,405043167,-772153,388875
11235902,405043186,-739694,406754
11236243,405043220,-739916,406850
11236670,405043226,-739752,405976
11235752,405043233,-740133,402403
11236570,405043251,-739118,408440
11236113,405043275,-739787,407587
11236782,405043300,-746103,394872
11236398,405043329,-739175,407609
11237039,405043338,-769920,388645
11237299,405043353,-739654,406739
11236932,405043381,-741124,406029
11242196,405043494,-751771,398889
11237198,405043500,-739903,407323
11238300,405043531,-739470,406884
11237464,405043545,-739444,406365
11243939,405043569,-737770,409127
11237625,405043575,-768901,389442
11238030,405043583,-738778,407258
11238409,405043609,-738201,406698
11238198,405043616,-739509,405993
11237907,405043625,-739691,407983
11241298,405043635,-756135,383519
11238612,405043678,-742815,404526
11239045,405043698,-739726,407451
11246822,405043763,-739402,408334
11239215,405043772,-738831,409444
11238733,405043784,-766395,393006
11238877,405043807,-751384,401495
11239317,405043845,-739777,406596
11239420,405043866,-738500,407224
11239724,405043911,-731304,409112
11240259,405043915,-751847,399244
11239908,405043944,-739470,408272
11239604,405043967,-765402,377245
11240026,405043973,-738818,407444
11300040,405043986,-740400,401933
11240814,405043994,-730179,408756
11319274,405044025,-735170,412791
11240436,405044087,-740149,407150
11240588,405044125,-739723,407135
11241126,405044160,-765056,368288
11240976,405044185,-750944,397650
11240713,405044198,-738322,408430
11242479,405044211,-752397,400652
11241922,405044258,-739584,407728
11241404,405044288,-738221,408396
11241531,405044297,-766731,393236
11241692,405044349,-764971,370624
11242321,405044411,-769597,388455
11242025,405044435,-738976,409458
11242687,405044465,-739361,407914
11242967,405044498,-739823,407713
11243837,405044564,-740035,405801
11242811,405044587,-766345,392366
11243152,405044619,-762055,368626
11243569,405044649,-755588,391621
11243466,405044679,-749444,398489
11243715,405044685,-739621,408077
11244454,405044768,-766396,393276
11244249,405044811,-739562,407125
11244659,405044849,-765404,377245
11251231,405044911,-830118,400062
11244851,405044936,-739679,407628
11245113,405044946,-739672,407634
11244959,405044957,-751584,394185
11247600,405044989,-865279,391665
11245221,405045015,-765195,371145
11245568,405045027,-739402,407236
11245360,405045054,-751600,399312
11245463,405045058,-739274,406315
11248030,405045083,-739004,408547
11245797,405045131,-742334,400899
11249310,405045135,-756069,383434
11278606,405045187,-749111,389763
11246431,405045201,-739705,407536
11246173,405045216,-739270,408232
11246532,405045240,-739972,406835
11247142,405045241,-739593,406052
11246676,405045263,-751419,400330
11246924,405045293,-772394,387932
11247298,405045317,-735978,407159
11247464,405045404,-753118,399009
11247723,405045423,-739880,407630
11247903,405045469,-757019,397657
11248154,405045491,-749421,390093
11248290,405045515,-750600,400225
11248722,405045557,-739447,407794
11248446,405045565,-739861,407695
11277192,405045573,-749113,389764
11249101,405045601,-741444,405486
11248602,405045605,-743209,405535
11249418,405045605,-739548,407790
11248835,405045621,-745680,390718
11248959,405045628,-765770,393171
11249203,405045678,-763825,368873
11250164,405045776,-739218,406946
11249529,405045792,-739540,407431
11249704,405045837,-757900,375785
11249843,405045889,-756603,396712
11249961,405045910,-738916,408579
11250867,405045917,-739803,407631
11250061,405045929,-751720,401354
11250746,405045963,-736288,406550
